contentType,historyType,createdAt,updatedAt,USER_ID,ITEM_ID
1,2,2022-12-06 05:09:36.324,2022-12-06 05:09:36.324,260912,96148
1,2,2022-12-06 05:09:38.431,2022-12-06 05:09:38.431,260912,96117
1,2,2022-12-06 05:10:18.227,2022-12-06 05:10:18.227,279588,96201
1,2,2022-12-06 05:10:26.020,2022-12-06 05:10:26.020,263667,96594
1,2,2022-12-06 05:11:57.967,2022-12-06 05:11:57.967,279137,21864
1,2,2022-12-06 05:12:40.990,2022-12-06 05:12:40.990,280043,74073
2,2,2022-12-06 05:13:03.129,2022-12-06 05:13:03.129,279137,93699
2,2,2022-12-06 05:14:01.132,2022-12-06 05:14:01.132,279137,92607
1,2,2022-12-06 05:14:01.517,2022-12-06 05:14:01.517,280043,89507
1,1,2022-12-06 05:14:08.797,2022-12-06 05:14:08.797,194327,82014
1,2,2022-12-06 05:15:08.706,2022-12-06 05:15:08.706,279137,96126
1,2,2022-12-06 05:15:17.483,2022-12-06 05:15:17.483,269107,96539
1,2,2022-12-06 05:15:20.874,2022-12-06 05:15:20.874,279137,87925
1,2,2022-12-06 05:15:29.767,2022-12-06 05:15:29.767,182668,96514
1,2,2022-12-06 05:15:49.830,2022-12-06 05:15:49.830,279137,75001
1,2,2022-12-06 05:15:53.076,2022-12-06 05:15:53.076,279137,96559
1,2,2022-12-06 05:15:54.586,2022-12-06 05:15:54.586,279137,29900
1,2,2022-12-06 05:16:08.835,2022-12-06 05:16:08.835,279137,32479
1,2,2022-12-06 05:16:12.327,2022-12-06 05:16:12.327,279137,21220
1,2,2022-12-06 05:16:27.090,2022-12-06 05:16:27.090,279137,96394
1,2,2022-12-06 05:16:34.128,2022-12-06 05:16:34.128,279137,75219
1,2,2022-12-06 05:20:55.805,2022-12-06 05:20:55.805,269107,99696
1,2,2022-12-06 05:27:13.647,2022-12-06 05:27:13.647,279087,22141
2,2,2022-12-06 05:27:31.720,2022-12-06 05:27:31.720,194327,71683
1,2,2022-12-06 05:27:57.603,2022-12-06 05:27:57.603,280221,96048
1,2,2022-12-06 05:30:07.104,2022-12-06 05:30:07.104,280148,23663
1,2,2022-12-06 05:30:37.497,2022-12-06 05:30:37.497,280226,82611
1,2,2022-12-06 05:32:13.175,2022-12-06 05:32:13.175,239097,96201
1,2,2022-12-06 05:32:14.665,2022-12-06 05:32:14.665,280275,96521
1,2,2022-12-06 05:33:03.223,2022-12-06 05:33:03.223,266138,96564
1,2,2022-12-06 05:33:04.531,2022-12-06 05:33:04.531,230591,96213
1,2,2022-12-06 05:33:09.018,2022-12-06 05:33:09.018,280292,20147
1,2,2022-12-06 05:36:36.003,2022-12-06 05:36:36.003,280341,30723
1,2,2022-12-06 05:36:40.485,2022-12-06 05:36:40.485,280306,19948
1,2,2022-12-06 05:36:55.662,2022-12-06 05:36:55.662,41751,96575
1,2,2022-12-06 05:37:11.838,2022-12-06 05:37:11.838,280329,96298
1,2,2022-12-06 05:37:20.782,2022-12-06 05:37:20.782,280329,19865
1,2,2022-12-06 05:38:29.724,2022-12-06 05:38:29.724,271507,95274
1,2,2022-12-06 05:38:48.679,2022-12-06 05:38:48.679,280329,82611
1,2,2022-12-06 05:39:10.883,2022-12-06 05:39:10.883,128432,29432
1,2,2022-12-06 05:41:15.722,2022-12-06 05:41:15.722,266138,21941
1,2,2022-12-06 05:43:42.588,2022-12-06 05:43:45.129,280443,96032
2,2,2022-12-06 05:44:01.187,2022-12-06 05:44:01.187,280410,96871
2,2,2022-12-06 05:45:38.689,2022-12-06 05:45:38.689,280414,91383
1,2,2022-12-06 05:47:51.876,2022-12-06 05:47:51.876,266138,89026
1,2,2022-12-06 05:49:32.035,2022-12-06 05:49:32.035,192533,31087
1,2,2022-12-06 05:49:42.106,2022-12-06 05:49:42.106,217957,75001
1,2,2022-12-06 05:49:46.724,2022-12-06 05:49:46.724,266138,96433
1,2,2022-12-06 05:49:53.846,2022-12-06 05:49:53.846,266138,19802
1,2,2022-12-06 05:50:08.589,2022-12-06 05:50:08.589,266138,39147
1,2,2022-12-06 05:50:28.027,2022-12-06 05:50:28.027,266138,32479
1,2,2022-12-06 05:51:10.448,2022-12-06 05:51:10.448,266138,96548
1,2,2022-12-06 05:51:39.325,2022-12-06 05:51:39.325,266138,58221
1,2,2022-12-06 05:52:49.114,2022-12-06 05:52:49.114,266138,19789
1,2,2022-12-06 05:56:21.412,2022-12-06 05:56:21.412,266138,96442
1,2,2022-12-06 05:58:27.896,2022-12-06 05:58:27.896,279137,19881
1,2,2022-12-06 05:59:25.257,2022-12-06 05:59:25.257,219563,21663
2,2,2022-12-06 06:00:20.363,2022-12-06 06:00:20.363,197112,92565
1,2,2022-12-06 06:00:43.411,2022-12-06 06:00:43.411,280656,30855
1,2,2022-12-06 06:01:54.827,2022-12-06 06:01:54.827,261546,73748
1,2,2022-12-06 06:04:35.788,2022-12-06 06:04:35.788,36743,96035
1,2,2022-12-06 06:05:56.626,2022-12-06 06:05:56.626,280686,96213
1,2,2022-12-06 06:06:14.862,2022-12-06 06:06:14.862,280716,96221
1,2,2022-12-06 06:06:17.525,2022-12-06 06:06:17.525,280686,96365
1,2,2022-12-06 06:08:15.572,2022-12-06 06:08:15.572,280745,96587
1,2,2022-12-06 06:11:58.352,2022-12-06 06:11:58.352,280759,82603
1,2,2022-12-06 06:12:29.018,2022-12-06 06:12:29.018,53447,95057
1,2,2022-12-06 06:14:01.466,2022-12-06 06:14:01.466,193431,20078
1,2,2022-12-06 06:14:21.446,2022-12-06 06:14:21.446,280745,82392
1,2,2022-12-06 06:15:23.349,2022-12-06 06:15:23.349,280745,96517
1,2,2022-12-06 06:15:57.746,2022-12-06 06:15:57.746,280814,21984
1,2,2022-12-06 06:18:53.054,2022-12-06 06:18:53.054,277583,64574
1,2,2022-12-06 06:20:05.254,2022-12-06 06:20:05.254,175310,96506
1,2,2022-12-06 06:20:44.376,2022-12-06 06:20:44.376,278931,95323
1,2,2022-12-06 06:28:14.741,2022-12-06 06:28:14.741,280970,95276
1,2,2022-12-06 06:31:12.103,2022-12-06 06:31:12.103,273388,19848
1,2,2022-12-06 06:31:34.599,2022-12-06 06:31:34.599,281018,96532
1,2,2022-12-06 06:33:03.587,2022-12-06 06:33:03.587,205320,21166
1,2,2022-12-06 06:33:20.981,2022-12-06 06:33:20.981,125556,96235
1,2,2022-12-06 06:35:03.687,2022-12-06 06:35:03.687,281069,96450
2,2,2022-12-06 06:36:07.195,2022-12-06 06:36:07.195,281092,92453
1,2,2022-12-06 06:37:57.816,2022-12-06 06:37:57.816,281116,96271
1,2,2022-12-06 06:39:49.319,2022-12-06 06:39:49.319,280999,21357
1,2,2022-12-06 06:41:20.755,2022-12-06 06:41:20.755,281189,22004
1,2,2022-12-06 06:41:32.712,2022-12-06 06:41:32.712,281189,95112
1,2,2022-12-06 06:41:42.230,2022-12-06 06:41:42.230,281189,21497
1,2,2022-12-06 06:42:10.396,2022-12-06 06:42:10.396,281189,87958
1,2,2022-12-06 06:45:01.041,2022-12-06 06:45:01.041,243409,32519
4,2,2022-12-06 06:45:11.334,2022-12-06 06:45:11.334,281175,47175
4,2,2022-12-06 06:45:30.777,2022-12-06 06:45:30.777,281175,48162
1,2,2022-12-06 06:46:04.395,2022-12-06 06:46:04.395,281253,74443
1,2,2022-12-06 06:49:06.249,2022-12-06 06:49:06.249,243409,95101
1,2,2022-12-06 06:50:09.416,2022-12-06 06:50:09.416,281116,58171
1,2,2022-12-06 06:54:09.436,2022-12-06 06:54:09.436,254040,46622
1,2,2022-12-06 06:54:25.973,2022-12-06 06:54:25.973,122732,96126
1,2,2022-12-06 06:56:07.776,2022-12-06 06:56:07.776,243409,22196
1,2,2022-12-06 06:56:34.287,2022-12-06 06:56:34.287,281267,21950
1,2,2022-12-06 06:57:20.450,2022-12-06 06:57:20.450,207421,31240
1,2,2022-12-06 06:59:55.746,2022-12-06 06:59:55.746,263698,20039
1,2,2022-12-06 07:00:18.481,2022-12-06 07:00:18.481,281463,96485
1,2,2022-12-06 07:00:54.000,2022-12-06 07:00:54.000,281463,88998
1,2,2022-12-06 07:01:23.401,2022-12-06 07:01:23.401,281463,21621
1,2,2022-12-06 07:01:43.548,2022-12-06 07:01:43.548,263698,22146
1,2,2022-12-06 07:02:31.541,2022-12-06 07:02:31.541,280876,96256
1,2,2022-12-06 07:02:40.283,2022-12-06 07:02:40.283,280876,23521
1,2,2022-12-06 07:02:48.504,2022-12-06 07:02:48.504,280876,96400
1,2,2022-12-06 07:04:30.887,2022-12-06 07:04:30.887,281474,23686
1,2,2022-12-06 07:04:48.811,2022-12-06 07:04:48.811,281471,96563
1,1,2022-12-06 07:05:12.640,2022-12-06 07:05:12.640,211355,81905
1,2,2022-12-06 07:05:58.784,2022-12-06 07:05:58.784,280876,21245
1,2,2022-12-06 07:07:27.493,2022-12-06 07:07:27.493,281512,96323
1,2,2022-12-06 07:07:57.685,2022-12-06 07:07:57.685,281514,82013
1,2,2022-12-06 07:10:36.180,2022-12-06 07:10:36.180,281579,96562
1,2,2022-12-06 07:10:39.973,2022-12-06 07:10:39.973,281557,96419
1,2,2022-12-06 07:12:51.941,2022-12-06 07:12:51.941,266900,19848
1,2,2022-12-06 07:19:30.226,2022-12-06 07:19:30.226,281699,96350
1,2,2022-12-06 07:19:54.111,2022-12-06 07:19:54.111,281669,85870
1,2,2022-12-06 07:21:49.471,2022-12-06 07:21:49.471,195002,99698
1,2,2022-12-06 07:23:45.290,2022-12-06 07:23:45.290,140384,96221
1,2,2022-12-06 07:23:59.784,2022-12-06 07:23:59.784,280876,96558
1,2,2022-12-06 07:25:11.228,2022-12-06 07:25:11.228,280876,95052
1,2,2022-12-06 07:26:13.384,2022-12-06 07:26:13.384,155672,96283
1,2,2022-12-06 07:28:42.665,2022-12-06 07:28:42.665,234342,24136
1,2,2022-12-06 07:31:00.613,2022-12-06 07:31:00.613,122599,96519
1,2,2022-12-06 07:31:22.763,2022-12-06 07:31:22.763,122599,96571
1,2,2022-12-06 07:31:39.412,2022-12-06 07:31:39.412,122599,96246
1,2,2022-12-06 07:32:12.173,2022-12-06 07:32:12.173,122599,96240
1,2,2022-12-06 07:32:26.645,2022-12-06 07:32:26.645,122599,96224
1,2,2022-12-06 07:33:01.309,2022-12-06 07:33:01.309,122599,73939
1,2,2022-12-06 07:33:42.758,2022-12-06 07:33:42.758,242083,19982
1,2,2022-12-06 07:34:50.731,2022-12-06 07:34:50.731,222493,96258
1,2,2022-12-06 07:35:34.136,2022-12-06 07:35:34.136,268490,96268
1,2,2022-12-06 07:36:03.903,2022-12-06 07:36:03.903,121996,30145
1,2,2022-12-06 07:37:13.071,2022-12-06 07:37:13.071,281984,29341
1,2,2022-12-06 07:37:13.681,2022-12-06 07:37:13.681,264686,21663
1,2,2022-12-06 07:37:41.556,2022-12-06 07:37:41.556,121996,29075
1,2,2022-12-06 07:38:41.116,2022-12-06 07:38:41.116,70476,89574
1,2,2022-12-06 07:39:18.931,2022-12-06 07:39:18.931,281962,75001
1,2,2022-12-06 07:40:33.457,2022-12-06 07:40:33.457,121996,60381
1,2,2022-12-06 07:40:36.092,2022-12-06 07:40:36.092,281962,57306
1,2,2022-12-06 07:42:52.696,2022-12-06 07:42:52.696,281999,21011
1,2,2022-12-06 07:45:30.486,2022-12-06 07:45:30.486,89384,21492
1,2,2022-12-06 07:48:13.010,2022-12-06 07:48:13.010,282131,21471
1,2,2022-12-06 07:50:44.276,2022-12-06 07:50:44.276,282120,96433
1,2,2022-12-06 07:52:56.039,2022-12-06 07:52:56.039,282197,96547
1,2,2022-12-06 07:53:25.181,2022-12-06 07:53:25.181,282197,96454
1,2,2022-12-06 07:53:34.435,2022-12-06 07:53:34.435,282172,96270
1,2,2022-12-06 07:53:44.413,2022-12-06 07:53:44.413,281994,96418
1,2,2022-12-06 07:56:05.647,2022-12-06 07:56:05.647,165972,19739
1,2,2022-12-06 07:57:52.601,2022-12-06 07:57:52.601,282231,21924
1,2,2022-12-06 07:58:03.770,2022-12-06 07:58:03.770,198072,22167
1,2,2022-12-06 07:58:18.585,2022-12-06 07:58:18.585,198072,39046
1,2,2022-12-06 07:58:30.871,2022-12-06 07:58:30.871,253419,21893
2,2,2022-12-06 07:58:37.242,2022-12-06 07:58:37.242,282244,96139
2,2,2022-12-06 07:58:43.474,2022-12-06 07:58:43.474,282244,91361
1,2,2022-12-06 07:58:58.482,2022-12-06 07:58:58.482,99576,21230
2,2,2022-12-06 07:59:03.336,2022-12-06 07:59:03.336,282244,25021
1,2,2022-12-06 07:59:31.272,2022-12-06 07:59:31.272,282172,96382
1,2,2022-12-06 07:59:42.282,2022-12-06 07:59:42.282,282231,19691
1,2,2022-12-06 07:59:46.998,2022-12-06 07:59:46.998,198072,29075
1,2,2022-12-06 08:00:32.937,2022-12-06 08:00:32.937,282231,19960
1,2,2022-12-06 08:01:14.923,2022-12-06 08:01:14.923,282304,23842
1,2,2022-12-06 08:02:29.471,2022-12-06 08:02:29.471,198072,85873
1,2,2022-12-06 08:03:51.330,2022-12-06 08:03:51.330,145408,72778
1,2,2022-12-06 08:05:53.308,2022-12-06 08:05:53.308,282321,99684
1,2,2022-12-06 08:06:13.557,2022-12-06 08:06:13.557,145408,19651
1,2,2022-12-06 08:08:56.992,2022-12-06 08:08:56.992,263692,19591
1,2,2022-12-06 08:11:12.931,2022-12-06 08:11:12.931,282414,96270
1,2,2022-12-06 08:14:18.261,2022-12-06 08:14:18.261,282403,21663
1,2,2022-12-06 08:15:34.335,2022-12-06 08:15:34.335,95676,96224
1,2,2022-12-06 08:16:59.197,2022-12-06 08:16:59.197,282495,23849
1,2,2022-12-06 08:17:13.548,2022-12-06 08:17:13.548,95676,96223
1,2,2022-12-06 08:17:28.674,2022-12-06 08:17:28.674,120687,21924
1,2,2022-12-06 08:17:29.929,2022-12-06 08:17:29.929,282495,48525
1,2,2022-12-06 08:18:03.055,2022-12-06 08:18:03.055,242835,19848
1,2,2022-12-06 08:19:03.936,2022-12-06 08:19:03.936,282551,96325
1,2,2022-12-06 08:19:36.910,2022-12-06 08:19:36.910,282534,96306
1,2,2022-12-06 08:21:08.286,2022-12-06 08:21:08.286,282495,31326
1,2,2022-12-06 08:21:13.158,2022-12-06 08:21:13.158,282558,96396
1,2,2022-12-06 08:22:10.803,2022-12-06 08:22:10.803,282565,30126
1,2,2022-12-06 08:22:30.171,2022-12-06 08:22:30.171,282565,31327
1,2,2022-12-06 08:22:33.523,2022-12-06 08:22:33.523,248206,22085
1,2,2022-12-06 08:22:48.718,2022-12-06 08:22:48.718,282565,75033
1,2,2022-12-06 08:23:22.987,2022-12-06 08:23:22.987,282565,20053
1,2,2022-12-06 08:24:06.104,2022-12-06 08:24:06.104,119639,30854
1,2,2022-12-06 08:25:07.138,2022-12-06 08:25:07.138,282551,96237
1,2,2022-12-06 08:27:39.417,2022-12-06 08:27:39.417,153452,96384
1,2,2022-12-06 08:27:42.281,2022-12-06 08:27:42.281,282601,82540
1,2,2022-12-06 08:28:00.327,2022-12-06 08:28:00.327,282619,94600
1,2,2022-12-06 08:28:54.540,2022-12-06 08:28:54.540,282662,19848
1,2,2022-12-06 08:29:00.772,2022-12-06 08:29:00.772,282636,96583
1,2,2022-12-06 08:29:17.512,2022-12-06 08:29:17.512,119639,60381
1,2,2022-12-06 08:30:04.795,2022-12-06 08:30:04.795,282662,96043
1,2,2022-12-06 08:33:21.185,2022-12-06 08:33:21.185,245281,58221
1,2,2022-12-06 08:33:50.596,2022-12-06 08:33:50.596,282698,28667
1,2,2022-12-06 08:34:25.889,2022-12-06 08:34:25.889,282698,20806
1,2,2022-12-06 08:34:56.722,2022-12-06 08:34:56.722,282385,95114
1,2,2022-12-06 08:37:34.061,2022-12-06 08:37:34.061,260779,96344
1,2,2022-12-06 08:38:31.629,2022-12-06 08:38:31.629,235313,21237
1,2,2022-12-06 08:38:41.888,2022-12-06 08:38:41.888,216456,96043
1,2,2022-12-06 08:39:05.874,2022-12-06 08:39:05.874,260779,23899
1,2,2022-12-06 08:39:26.980,2022-12-06 08:39:26.980,235313,20989
1,2,2022-12-06 08:39:33.813,2022-12-06 08:39:33.813,282694,19976
1,2,2022-12-06 08:39:48.787,2022-12-06 08:39:48.787,282694,73866
1,2,2022-12-06 08:40:39.099,2022-12-06 08:40:39.099,260779,96249
1,2,2022-12-06 08:41:09.179,2022-12-06 08:41:09.179,264309,96262
1,2,2022-12-06 08:42:05.808,2022-12-06 08:42:05.808,264309,21011
2,2,2022-12-06 08:44:07.569,2022-12-06 08:44:07.569,282594,96724
1,2,2022-12-06 08:44:13.385,2022-12-06 08:44:13.385,264309,82610
1,2,2022-12-06 08:46:24.501,2022-12-06 08:46:24.501,99485,28505
1,2,2022-12-06 08:48:18.136,2022-12-06 08:48:18.136,99485,20757
1,2,2022-12-06 08:48:30.473,2022-12-06 08:48:30.473,282856,21240
1,2,2022-12-06 08:48:34.482,2022-12-06 08:48:34.482,282802,96340
1,2,2022-12-06 08:49:07.265,2022-12-06 08:49:07.265,99485,32572
1,2,2022-12-06 08:50:58.585,2022-12-06 08:50:58.585,282351,96246
1,2,2022-12-06 08:51:57.108,2022-12-06 08:51:57.108,82823,54660
1,2,2022-12-06 08:52:25.074,2022-12-06 08:52:25.074,259625,73717
1,2,2022-12-06 08:52:34.344,2022-12-06 08:52:34.344,259625,96524
1,2,2022-12-06 08:52:43.399,2022-12-06 08:52:43.399,259625,95294
1,2,2022-12-06 08:56:28.350,2022-12-06 08:56:28.350,197282,28562
1,2,2022-12-06 08:58:03.441,2022-12-06 08:58:03.441,282987,21550
1,2,2022-12-06 08:58:42.430,2022-12-06 08:58:42.430,282996,95335
1,2,2022-12-06 08:59:18.161,2022-12-06 08:59:18.161,283016,19881
1,2,2022-12-06 08:59:52.464,2022-12-06 08:59:52.464,283016,23912
1,2,2022-12-06 09:01:20.982,2022-12-06 09:01:20.982,283016,96450
1,2,2022-12-06 09:02:41.050,2022-12-06 09:02:41.050,283016,19891
1,2,2022-12-06 09:02:51.332,2022-12-06 09:02:51.332,283016,21363
1,2,2022-12-06 09:03:01.846,2022-12-06 09:03:01.846,283016,21941
1,2,2022-12-06 09:04:30.221,2022-12-06 09:04:30.221,264451,96246
1,2,2022-12-06 09:06:03.922,2022-12-06 09:06:03.922,283036,96265
1,2,2022-12-06 09:07:12.634,2022-12-06 09:07:12.634,283101,21893
1,2,2022-12-06 09:09:06.963,2022-12-06 09:09:06.963,223856,21096
1,2,2022-12-06 09:09:51.331,2022-12-06 09:09:51.331,283099,22078
1,2,2022-12-06 09:10:08.134,2022-12-06 09:10:08.134,283016,21038
1,2,2022-12-06 09:10:17.712,2022-12-06 09:10:17.712,283016,21974
1,2,2022-12-06 09:10:22.825,2022-12-06 09:10:22.825,283016,22173
1,2,2022-12-06 09:10:50.302,2022-12-06 09:10:50.302,283016,82539
1,2,2022-12-06 09:10:57.243,2022-12-06 09:10:57.243,283016,82540
1,2,2022-12-06 09:11:05.417,2022-12-06 09:11:05.417,283016,82983
1,2,2022-12-06 09:11:29.173,2022-12-06 09:11:29.173,283016,96410
1,2,2022-12-06 09:11:38.495,2022-12-06 09:11:38.495,283016,96491
1,2,2022-12-06 09:11:41.962,2022-12-06 09:11:41.962,283134,73882
1,2,2022-12-06 09:15:44.744,2022-12-06 09:15:44.744,283079,96478
1,2,2022-12-06 09:16:52.349,2022-12-06 09:16:52.349,259625,19987
1,2,2022-12-06 09:16:59.607,2022-12-06 09:16:59.607,259625,21320
1,2,2022-12-06 09:17:03.202,2022-12-06 09:17:03.202,269095,23663
1,2,2022-12-06 09:17:13.777,2022-12-06 09:17:13.777,259625,96611
1,2,2022-12-06 09:17:17.213,2022-12-06 09:17:17.213,259625,96326
1,2,2022-12-06 09:17:36.331,2022-12-06 09:17:36.331,259625,30707
1,2,2022-12-06 09:17:46.481,2022-12-06 09:17:46.481,259625,19425
1,2,2022-12-06 09:18:43.670,2022-12-06 09:18:43.670,283159,96250
1,2,2022-12-06 09:18:46.965,2022-12-06 09:18:46.965,259625,29075
1,2,2022-12-06 09:20:00.244,2022-12-06 09:20:00.244,259625,96501
1,2,2022-12-06 09:20:27.820,2022-12-06 09:20:27.820,259625,58186
1,2,2022-12-06 09:21:03.414,2022-12-06 09:21:03.414,248444,90948
1,2,2022-12-06 09:21:59.129,2022-12-06 09:21:59.129,195308,85264
1,2,2022-12-06 09:23:04.107,2022-12-06 09:23:04.107,283178,96144
1,2,2022-12-06 09:25:49.374,2022-12-06 09:25:49.374,283225,96213
1,2,2022-12-06 09:27:18.746,2022-12-06 09:27:18.746,283240,23745
1,2,2022-12-06 09:28:36.150,2022-12-06 09:28:36.150,283274,96573
1,2,2022-12-06 09:28:48.568,2022-12-06 09:28:48.568,283274,20144
2,2,2022-12-06 09:29:39.537,2022-12-06 09:29:39.537,283277,47741
1,2,2022-12-06 09:29:49.817,2022-12-06 09:29:49.817,259625,96345
1,2,2022-12-06 09:30:33.401,2022-12-06 09:30:33.401,259625,96207
1,2,2022-12-06 09:30:37.403,2022-12-06 09:30:37.403,283274,32548
1,2,2022-12-06 09:31:07.146,2022-12-06 09:31:07.146,283225,96495
1,2,2022-12-06 09:31:21.356,2022-12-06 09:31:21.356,283274,32682
1,2,2022-12-06 09:31:23.743,2022-12-06 09:31:23.743,259625,96305
1,2,2022-12-06 09:31:55.984,2022-12-06 09:31:55.984,283274,96230
1,2,2022-12-06 09:32:52.236,2022-12-06 09:32:52.236,283274,19960
1,2,2022-12-06 09:35:38.952,2022-12-06 09:35:38.952,283306,74054
1,2,2022-12-06 09:36:14.972,2022-12-06 09:36:14.972,283297,96523
1,2,2022-12-06 09:36:39.640,2022-12-06 09:36:39.640,259625,57306
1,2,2022-12-06 09:36:59.113,2022-12-06 09:36:59.113,259625,96297
1,2,2022-12-06 09:37:30.007,2022-12-06 09:37:30.007,259625,21952
2,2,2022-12-06 09:37:42.980,2022-12-06 09:37:42.980,115224,80185
1,2,2022-12-06 09:37:59.392,2022-12-06 09:37:59.392,259625,96101
1,2,2022-12-06 09:38:11.403,2022-12-06 09:38:11.403,259625,96098
2,2,2022-12-06 09:38:17.368,2022-12-06 09:38:17.368,115224,80154
1,2,2022-12-06 09:38:44.438,2022-12-06 09:38:44.438,283297,96106
1,2,2022-12-06 09:39:00.516,2022-12-06 09:39:00.516,239098,21850
1,2,2022-12-06 09:39:06.003,2022-12-06 09:39:06.003,259625,96214
2,2,2022-12-06 09:40:23.455,2022-12-06 09:40:24.361,282941,94445
1,2,2022-12-06 09:40:32.793,2022-12-06 09:40:32.793,259625,96043
1,2,2022-12-06 09:41:05.296,2022-12-06 09:41:05.296,283297,96230
1,2,2022-12-06 09:44:29.761,2022-12-06 09:44:29.761,241750,96365
1,2,2022-12-06 09:47:15.262,2022-12-06 09:47:15.262,283406,96069
1,2,2022-12-06 09:47:20.870,2022-12-06 09:47:20.870,283399,96261
1,2,2022-12-06 09:48:30.537,2022-12-06 09:48:30.537,283383,95274
1,2,2022-12-06 09:48:56.980,2022-12-06 09:48:56.980,197801,21610
1,2,2022-12-06 09:49:36.196,2022-12-06 09:49:36.196,269107,96221
1,2,2022-12-06 09:55:43.683,2022-12-06 09:55:43.683,197801,96339
1,2,2022-12-06 09:56:22.319,2022-12-06 09:56:22.319,197801,95295
1,2,2022-12-06 09:56:25.211,2022-12-06 09:56:25.211,283440,21864
1,2,2022-12-06 09:56:28.659,2022-12-06 09:56:28.659,241750,96421
1,2,2022-12-06 09:57:06.722,2022-12-06 09:57:06.722,283363,20003
1,2,2022-12-06 10:00:12.735,2022-12-06 10:00:12.735,283363,21320
1,2,2022-12-06 10:02:04.944,2022-12-06 10:02:04.944,283363,96282
1,2,2022-12-06 10:02:21.538,2022-12-06 10:02:21.538,283363,21471
1,2,2022-12-06 10:04:36.297,2022-12-06 10:04:36.297,189449,95087
1,2,2022-12-06 10:05:07.866,2022-12-06 10:05:07.866,283371,96242
1,2,2022-12-06 10:05:52.437,2022-12-06 10:05:52.437,101371,96205
1,2,2022-12-06 10:05:58.621,2022-12-06 10:05:58.621,283547,58186
1,2,2022-12-06 10:08:24.125,2022-12-06 10:08:24.125,283557,96440
1,2,2022-12-06 10:09:17.752,2022-12-06 10:09:17.752,283557,99688
1,2,2022-12-06 10:09:45.665,2022-12-06 10:09:45.665,283557,99689
1,2,2022-12-06 10:11:16.961,2022-12-06 10:11:16.961,283557,73928
1,2,2022-12-06 10:13:18.762,2022-12-06 10:13:18.762,283557,99703
1,2,2022-12-06 10:14:34.771,2022-12-06 10:14:34.771,267843,82612
1,2,2022-12-06 10:15:49.891,2022-12-06 10:15:49.891,263629,96360
1,2,2022-12-06 10:18:53.425,2022-12-06 10:18:53.425,283634,31240
1,2,2022-12-06 10:20:10.490,2022-12-06 10:20:10.490,283625,22125
1,2,2022-12-06 10:22:22.712,2022-12-06 10:22:22.712,282813,21355
1,2,2022-12-06 10:22:27.126,2022-12-06 10:22:27.126,282813,28816
1,2,2022-12-06 10:22:43.326,2022-12-06 10:22:43.326,282813,31341
1,2,2022-12-06 10:23:15.084,2022-12-06 10:23:15.084,282813,96220
1,2,2022-12-06 10:24:55.190,2022-12-06 10:24:55.190,282813,82537
1,2,2022-12-06 10:25:03.492,2022-12-06 10:25:03.492,282813,32696
1,2,2022-12-06 10:25:13.105,2022-12-06 10:25:13.105,282813,21720
1,2,2022-12-06 10:26:27.475,2022-12-06 10:26:27.475,78853,73819
1,2,2022-12-06 10:33:49.840,2022-12-06 10:33:49.840,283698,82586
2,2,2022-12-06 10:38:46.757,2022-12-06 10:38:46.757,283748,47741
1,2,2022-12-06 10:39:50.570,2022-12-06 10:39:50.570,283748,95063
1,2,2022-12-06 10:40:35.170,2022-12-06 10:40:35.170,188541,96521
2,2,2022-12-06 10:41:48.100,2022-12-06 10:41:48.100,283677,22207
1,2,2022-12-06 10:42:04.564,2022-12-06 10:42:04.564,188541,96508
2,2,2022-12-06 10:42:57.503,2022-12-06 10:42:57.503,283677,23666
2,2,2022-12-06 10:43:37.747,2022-12-06 10:43:37.747,283677,21443
1,2,2022-12-06 10:45:07.952,2022-12-06 10:45:07.952,267786,30925
1,2,2022-12-06 10:47:18.876,2022-12-06 10:47:18.876,267786,29556
1,2,2022-12-06 10:48:16.201,2022-12-06 10:48:16.201,65734,96529
1,2,2022-12-06 10:48:41.324,2022-12-06 10:48:41.324,283808,81949
1,2,2022-12-06 10:49:24.837,2022-12-06 10:53:26.290,65734,95043
1,2,2022-12-06 10:51:09.818,2022-12-06 10:51:09.818,204324,96536
1,2,2022-12-06 10:53:47.508,2022-12-06 10:53:47.508,156676,30740
1,2,2022-12-06 10:55:32.764,2022-12-06 10:55:32.764,283863,99686
1,2,2022-12-06 10:58:56.083,2022-12-06 10:58:56.083,283754,75033
1,2,2022-12-06 10:59:53.876,2022-12-06 10:59:54.743,283894,19869
1,2,2022-12-06 11:00:37.968,2022-12-06 11:00:37.968,283907,96363
1,2,2022-12-06 11:02:04.050,2022-12-06 11:02:04.050,283907,32468
1,2,2022-12-06 11:02:09.781,2022-12-06 11:02:09.781,283907,19435
1,2,2022-12-06 11:02:38.094,2022-12-06 11:02:38.094,283907,96351
1,2,2022-12-06 11:02:55.655,2022-12-06 11:02:55.655,283907,96305
1,2,2022-12-06 11:03:06.191,2022-12-06 11:03:06.191,283918,47742
1,2,2022-12-06 11:03:14.462,2022-12-06 11:03:14.462,247254,96366
1,2,2022-12-06 11:05:53.486,2022-12-06 11:05:53.486,283960,96568
1,2,2022-12-06 11:07:34.656,2022-12-06 11:07:34.656,283956,96205
1,2,2022-12-06 11:09:22.576,2022-12-06 11:09:22.576,274951,96413
1,2,2022-12-06 11:10:20.944,2022-12-06 11:10:20.944,229244,99685
